ID_Cliente,Fecha_Registro,Plan,Ingreso_Mensual_MXN,Estatus,Fecha_Cancelacion,Pais
CUST-11644,2023-08-30,Basico,500.0,Cancelado,2024-07-05,Colombia
CUST-11645,2023-06-26,Basico,500.0,Activo,,Mexico
CUST-11646,2024-05-11,Pro,1200.0,Activo,,Argentina
CUST-11647,2024-02-09,Enterprise,3500.0,Cancelado,2024-05-02,Colombia
CUST-11648,2024-06-21,Pro,1200.0,Activo,,Argentina
CUST-11649,2024-03-02,Pro,1200.0,activo ,,Mexico
CUST-11650,2024-11-14,Basico,500.0,Activo,,Chile
CUST-11651,2024-02-21,Basico,500.0,Activo,,Colombia
CUST-11652,2023-09-23,Basico,500.0,Activo,,Colombia
CUST-11653,2024-02-07,Pro,1200.0,Activo,,Chile
CUST-11654,2023-10-16,Pro,1200.0,Activo,,Mexico
CUST-11655,2024-05-28,Basico,500.0,Activo,,Mexico
CUST-11656,2024-05-09,Basico,500.0,Activo,,Peru
CUST-11657,2023-07-09,Basico,500.0,Activo,,Colombia
CUST-11658,2023-07-29,Pro,1200.0,Activo,,Argentina
CUST-11659,2024-07-25,Basico,500.0,Activo,,Peru
CUST-11660,2025-01-16,Pro,1200.0,Cancelado,2025-09-24,Colombia
CUST-11661,21/07/2025,Basico,500.0,Activo,,Colombia
CUST-11662,2024-07-17,Pro,1200.0,Activo,,Mexico
CUST-11663,29/01/2024,Basico,500.0,Activo,,Peru
CUST-11664,2023-12-14,Basico,500.0,Activo,,Argentina
CUST-11665,26/05/2025,Basico,500.0,Activo,,Chile
CUST-11666,2025-01-18,Pro,1200.0,Activo,,Peru
CUST-11667,2024-08-21,Basico,500.0,Activo,,Peru
CUST-11668,2024-10-30,Pro,1200.0,cancelado,,Chile
CUST-11669,10/06/2024,Basico,500.0,Activo,,Chile
CUST-11670,03/12/2023,Basico,500.0,Activo,,Mexico
CUST-11671,2024-10-21,Basico,500.0,Activo,,Argentina
CUST-11672,2023-08-22,Pro,1200.0,Activo,,Argentina
CUST-11673,2023-07-15,Basico,500.0,Activo,,Mexico
CUST-11674,2023-08-17,Basico,500.0,Cancelado,2024-08-06,Argentina
CUST-11675,2025-05-22,Basico,500.0,Activo,,Chile
CUST-11676,2024-05-06,Enterprise,3500.0,Cancelado,2024-07-31,Mexico
CUST-11677,30/07/2024,Basico,500.0,Cancelado,2025-05-29,Mexico
CUST-11678,2023-10-02,Basico,500.0,Activo,,Chile
CUST-11679,2025-06-13,Basico,500.0,Activo,,Mexico
CUST-11680,2023-06-21,Basico,500.0,Cancelado,2023-10-25,Mexico
CUST-11681,2025-03-30,Basico,500.0,Activo,,Peru
CUST-11682,2024-06-02,Basico,500.0,Activo,,Argentina
CUST-11683,2025-05-02,Pro,1200.0,Activo,,Colombia
CUST-11684,2023-07-18,Basico,500.0,Activo,,Argentina
CUST-11685,2023-08-23,Basico,500.0,Activo,,Chile
CUST-11686,2024-03-22,Basico,500.0,Cancelado,2024-11-03,Argentina
CUST-11687,2023-06-19,Enterprise,3500.0,Activo,,Colombia
CUST-11688,2025-02-27,Basico,500.0,Activo,,Colombia
CUST-11689,2025-03-08,Basico,500.0,Cancelado,2025-12-10,Peru
CUST-11690,2024-06-20,Basico,500.0,Activo,,Argentina
CUST-11691,2023-08-07,Basico,500.0,Activo,,Chile
CUST-11692,2023-09-15,Basico,500.0,Activo,,Chile
CUST-11693,2024-09-14,Enterprise,3500.0,Activo,,Colombia
CUST-11694,2023-06-07,Enterprise,3500.0,Activo,,Colombia
CUST-11695,2023-10-19,Basico,500.0,Activo,,Colombia
CUST-11696,2024-05-04,Basico,500.0,Activo,,Colombia
CUST-11697,05/08/2023,Pro,1200.0,Activo,,Argentina
CUST-11698,2024-03-05,Pro,1200.0,Activo,,Peru
CUST-11699,2025-03-03,Basico,500.0,Activo,,Colombia
CUST-11700,2023-07-23,Basico,500.0,Cancelado,2023-12-11,Colombia
CUST-11701,21/08/2023,Pro,1200.0,Cancelado,2024-01-15,Argentina
CUST-11702,2025-05-27,Basico,500.0,Activo,,Argentina
CUST-11703,2023-12-20,Pro,1200.0,Cancelado,2024-06-22,Argentina
CUST-11704,2024-12-05,Basico,500.0,Cancelado,2025-05-02,Mexico
CUST-11705,2023-09-01,Basico,500.0,Cancelado,2024-08-09,Chile
CUST-11706,19/03/2024,Basico,500.0,Activo,,Chile
CUST-11707,2024-12-16,Basico,500.0,Activo,,Mexico
CUST-11708,2025-02-21,Basico,500.0,Cancelado,2025-11-11,Argentina
CUST-11709,2024-05-09,Basico,500.0,Activo,,Peru
CUST-11710,2023-10-04,Basico,500.0,Activo,,Chile
CUST-11711,2024-04-15,Pro,1200.0,Cancelado,2025-03-11,Argentina
CUST-11712,2025-05-08,Pro,1200.0,Activo,,Argentina
CUST-11713,2024-08-08,Basico,500.0,Activo,,Colombia
CUST-11714,2024-11-09,Basico,500.0,Activo,,Peru
CUST-11715,2024-05-02,Basico,500.0,Activo,,Argentina
CUST-11716,2024-01-17,Basico,500.0,Cancelado,2024-12-22,Mexico
CUST-11717,2025-03-14,Basico,500.0,Activo,,Chile
CUST-11718,2025-05-16,Basico,500.0,Cancelado,2025-09-15,Argentina
CUST-11719,2024-10-03,Basico,500.0,Activo,,Peru
CUST-11720,2024-03-19,Basico,500.0,Activo,,Peru
CUST-11721,2024-09-02,Basico,500.0,Cacnelado,,Peru
CUST-11722,2024-01-01,Pro,1200.0,Cacnelado,,Chile
CUST-11723,2023-08-17,Basico,500.0,Cancelado,2024-04-28,Mexico
CUST-11724,2024-06-26,Enterprise,3500.0,Activo,,Argentina
CUST-11725,2024-05-18,Basico,500.0,Activo,,Chile
CUST-11726,2024-08-28,Basico,500.0,Activo,,Peru
CUST-11727,2024-08-09,Enterprise,3500.0,Activo,,Peru
CUST-11728,2025-01-24,Enterprise,3500.0,Activo,,Chile
CUST-11729,2023-07-27,Basico,500.0,Cancelado,2024-04-06,Argentina
CUST-11730,2023-10-15,Basico,500.0,Activo,,Peru
CUST-11731,2025-02-06,Basico,500.0,Activo,,Chile
CUST-11732,2024-10-14,Pro,1200.0,Activo,,Peru
CUST-11733,2024-07-04,Pro,1200.0,Activo,,Colombia
CUST-11734,2023-12-01,Basico,500.0,Cancelado,2024-04-06,Colombia
CUST-11735,2025-05-15,Basico,500.0,Cancelado,2025-08-24,Colombia
CUST-11736,2024-03-26,Enterprise,3500.0,Activo,,Chile
CUST-11737,2023-12-01,Basico,500.0,Activo,,Mexico
CUST-11738,2024-06-09,Basico,500.0,Cancelado,2025-01-23,Chile
CUST-11739,2024-10-17,Basico,500.0,Cancelado,2025-03-12,Peru
CUST-11740,2024-03-22,Pro,1200.0,Cancelado,2025-02-13,Argentina
CUST-11741,2024-04-12,Basico,500.0,Activo,,Mexico
CUST-11742,01/09/2023,Pro,1200.0,Activo,,Argentina
CUST-11743,2023-11-11,Pro,1200.0,Cancelado,2024-09-11,Mexico
CUST-11744,25/07/2025,Basico,500.0,Activo,,Chile
CUST-11745,2024-05-26,Enterprise,3500.0,Cancelado,2024-12-22,Peru
CUST-11746,2024-08-13,Basico,500.0,Activo,,Argentina
CUST-11747,19/01/2024,Basico,500.0,Cancelado,2025-01-09,Chile
CUST-11748,2023-10-10,Basico,500.0,Activo,,Argentina
CUST-11749,2024-08-29,Pro,1200.0,Activo,,Colombia
CUST-11750,2025-01-16,Basico,500.0,Activo,,Mexico
CUST-11751,26/03/2025,Basico,500.0,Cancelado,2025-05-02,Argentina
CUST-11752,2023-06-15,Enterprise,3500.0,Activo,,Mexico
CUST-11753,2024-12-05,Basico,500.0,Activo,,Chile
CUST-11754,2024-09-28,Basico,500.0,Activo,,Mexico
CUST-11755,2024-07-29,Pro,1200.0,Activo,,Peru
CUST-11756,2024-09-10,Basico,500.0,Cancelado,2025-05-18,Chile
CUST-11757,2024-05-27,Pro,1200.0,Activo,,Colombia
CUST-11758,2024-11-26,Pro,1200.0,Activo,,Chile
CUST-11759,2025-02-10,Enterprise,3500.0,Cancelado,2025-04-01,Mexico
CUST-11760,2023-05-21,Basico,500.0,Activo,,Argentina
CUST-11761,2023-06-16,Basico,500.0,Activo,,Mexico
CUST-11762,2025-02-03,Basico,500.0,Cancelado,2025-05-30,Chile
CUST-11763,2023-12-18,Pro,1200.0,Activo,,Chile
CUST-11764,2024-04-07,Basico,500.0,Cancelado,2024-12-17,Peru
CUST-11765,12/10/2023,Basico,500.0,Activo,,Mexico
CUST-11766,2025-02-26,Basico,500.0,Actvo,,Peru
CUST-11767,2024-12-26,Basico,500.0,Activo,,Colombia
CUST-11768,2025-06-20,Basico,500.0,Activo,,Colombia
CUST-11769,2025-02-05,Pro,1200.0,Activo,,Colombia
CUST-11770,2024-10-29,Pro,1200.0,Activo,,Mexico
CUST-11771,2025-04-15,Pro,1200.0,Cacnelado,,Peru
CUST-11772,2025-07-21,Pro,1200.0,Activo,,Argentina
CUST-11773,2023-08-01,Pro,1200.0,Activo,,Colombia
CUST-11774,2023-11-07,Basico,500.0,Activo,,Chile
CUST-11775,2023-10-30,Pro,1200.0,cancelado,,Mexico
CUST-11776,2023-10-24,Basico,500.0,Activo,,Peru
CUST-11777,2024-07-25,Pro,1200.0,Activo,,Argentina
CUST-11778,2024-01-29,Basico,500.0,Cancelado,2024-09-12,Colombia
CUST-11779,12/11/2024,Basico,500.0,Activo,,Argentina
CUST-11780,2024-09-27,Basico,500.0,Activo,,Mexico
CUST-11781,2023-11-18,Basico,500.0,Activo,,Peru
CUST-11782,2025-05-27,Enterprise,3500.0,Cancelado,2025-10-02,Argentina
CUST-11783,2025-03-08,Basico,500.0,Activo,,Argentina
CUST-11784,2023-10-26,Pro,1200.0,Cancelado,2024-01-02,Chile
CUST-11785,2025-05-13,Basico,500.0,Activo,,Argentina
CUST-11786,2025-05-29,Pro,1200.0,Activo,,Mexico
CUST-11787,2024-10-17,Basico,500.0,Activo,,Mexico
CUST-11788,2025-04-30,Basico,500.0,cancelado,,Peru
CUST-11789,2024-06-24,Basico,500.0,Activo,,Colombia
CUST-11790,2025-05-27,Basico,500.0,Activo,,Colombia
CUST-11791,2025-07-18,Pro,1200.0,Cancelado,2026-02-26,Chile
CUST-11792,06/06/2024,Basico,500.0,Activo,,Peru
CUST-11793,19/11/2023,Basico,500.0,Activo,,Argentina
CUST-11794,2023-11-18,Basico,500.0,Activo,,Chile
CUST-11795,2024-01-01,Basico,500.0,Activo,,Mexico
CUST-11796,2023-11-23,Basico,500.0,Activo,,Argentina
CUST-11797,03/12/2023,Pro,1200.0,Activo,,Colombia
CUST-11798,2023-09-24,Basico,500.0,Activo,,Chile
CUST-11799,2023-11-03,Basico,500.0,Cacnelado,,Chile
CUST-11800,2024-07-26,Basico,500.0,Activo,,Colombia
CUST-11801,2023-09-22,Pro,1200.0,Activo,,Chile
CUST-11802,2024-01-30,Pro,1200.0,Activo,,Chile
CUST-11803,28/08/2023,Basico,500.0,Activo,,Argentina
CUST-11804,2024-02-22,Enterprise,3500.0,Activo,,Mexico
CUST-11805,2024-01-01,Pro,1200.0,Cancelado,2024-08-08,Argentina
CUST-11806,2024-01-06,Basico,500.0,Activo,,Colombia
CUST-11807,2023-06-07,Basico,500.0,Cancelado,2023-08-11,Chile
CUST-11808,2024-01-22,Enterprise,3500.0,Activo,,Peru
CUST-11809,2024-10-08,Basico,500.0,Activo,,Peru
CUST-11810,2024-12-21,Pro,1200.0,Activo,,Mexico
CUST-11811,2025-05-19,Enterprise,3500.0,Cancelado,2026-01-08,Mexico
CUST-11812,2023-08-01,Basico,500.0,Activo,,Mexico
CUST-11813,2024-04-05,Basico,500.0,Activo,,Argentina
CUST-11814,2023-07-27,Basico,500.0,Activo,,Mexico
CUST-11815,2024-09-13,Pro,1200.0,Activo,,Mexico
CUST-11816,2024-07-12,Basico,500.0,Activo,,Peru
CUST-11817,2025-02-23,Enterprise,3500.0,Activo,,Mexico
CUST-11818,2023-11-28,Basico,500.0,Activo,,Mexico
CUST-11819,2025-03-26,Basico,500.0,Cacnelado,,Argentina
CUST-11820,2024-03-23,Basico,500.0,Cancelado,2024-04-26,Argentina
CUST-11821,29/01/2024,Basico,500.0,Activo,,Colombia
CUST-11822,2024-07-04,Basico,500.0,Cancelado,2024-11-03,Colombia
CUST-11823,2025-07-17,Basico,500.0,Activo,,Peru
CUST-11824,07/07/2024,Pro,1200.0,Activo,,Colombia
CUST-11825,2024-10-11,Pro,1200.0,Activo,,Argentina
CUST-11826,2024-02-14,Enterprise,3500.0,Activo,,Colombia
CUST-11827,2025-05-02,Basico,500.0,Actvo,,Mexico
CUST-11828,2023-06-22,Basico,500.0,Activo,,Argentina
CUST-11829,2023-11-18,Pro,1200.0,Activo,,Peru
CUST-11830,2024-07-19,Basico,500.0,Activo,,Colombia
CUST-11831,2024-07-13,Pro,1200.0,Cancelado,2025-01-09,Colombia
CUST-11832,2023-07-07,Basico,500.0,Cancelado,2024-03-02,Mexico
CUST-11833,2025-02-19,Basico,500.0,Activo,,Chile
CUST-11834,2023-11-25,Basico,500.0,Activo,,Chile
CUST-11835,2025-05-29,Basico,,Activo,,Peru
CUST-11836,2023-10-05,Basico,500.0,Activo,,Peru
CUST-11837,16/03/2024,Basico,500.0,Activo,,Chile
CUST-11838,2025-03-17,Pro,1200.0,cancelado,,Peru
CUST-11839,2024-03-15,Basico,500.0,Activo,,Chile
CUST-11840,2024-06-18,Basico,500.0,Activo,,Argentina
CUST-11841,2024-03-20,Pro,1200.0,Activo,,Peru
CUST-11842,2025-07-23,Basico,500.0,Cancelado,2025-10-01,Mexico
CUST-11843,2024-06-13,Basico,500.0,Activo,,Mexico
CUST-11844,07/08/2023,Basico,500.0,Activo,,Peru
CUST-11845,2023-12-20,Basico,500.0,Activo,,Colombia
CUST-11846,2025-04-24,Pro,1200.0,cancelado,,Argentina
CUST-11847,2023-11-25,Pro,1200.0,Activo,,Mexico
CUST-11848,2025-01-25,Basico,500.0,Activo,,Mexico
CUST-11849,2024-03-14,Basico,500.0,Activo,,Peru
CUST-11850,2024-07-22,Basico,500.0,Cancelado,2025-04-27,Mexico
CUST-11851,2024-07-29,Enterprise,3500.0,Cancelado,2024-09-10,Mexico
CUST-11852,20/08/2023,Basico,500.0,Activo,,Peru
CUST-11853,10/07/2025,Basico,500.0,Cancelado,2025-12-04,Peru
CUST-11854,2025-06-04,Basico,500.0,Cancelado,2025-08-14,Chile
CUST-11855,2023-11-16,Pro,1200.0,Activo,,Mexico
CUST-11856,04/06/2023,Basico,500.0,Activo,,Colombia
CUST-11857,2023-05-20,Pro,1200.0,Activo,,Mexico
CUST-11858,2024-11-27,Pro,1200.0,Activo,,Chile
CUST-11859,2025-06-19,Basico,500.0,Activo,,Peru
CUST-11860,2023-09-01,Basico,500.0,Activo,,Argentina
CUST-11861,2024-03-25,Basico,500.0,Cancelado,2025-03-05,Colombia
CUST-11862,2023-07-23,Basico,500.0,Activo,,Argentina
CUST-11863,2023-08-29,Basico,500.0,Activo,,Chile
CUST-11864,2025-02-15,Enterprise,3500.0,Actvo,,Mexico
CUST-11865,2023-08-14,Basico,500.0,Activo,,Mexico
CUST-11866,2024-04-03,Enterprise,3500.0,Activo,,Colombia
CUST-11867,20/09/2024,Basico,500.0,Activo,,Mexico
CUST-11868,2025-04-14,Basico,500.0,Activo,,Chile
CUST-11869,2024-12-16,Basico,500.0,Activo,,Mexico
CUST-11870,2025-06-22,Basico,,cancelado,2025-08-18,Colombia
CUST-11871,2024-11-08,Basico,500.0,Activo,,Chile
CUST-11872,2025-01-14,Pro,,Activo,,Colombia
CUST-11873,2024-04-02,Basico,500.0,Actvo,,Mexico
CUST-11874,2024-09-29,Basico,500.0,Activo,,Mexico
CUST-11875,2024-01-19,Basico,500.0,Activo,,Colombia
CUST-11876,2023-10-29,Basico,500.0,Activo,,Colombia
CUST-11877,2024-01-22,Enterprise,3500.0,Suspendido,2024-07-31,Argentina
CUST-11878,2024-11-18,Basico,500.0,Cancelado,2025-07-19,Peru
CUST-11879,2023-06-05,Enterprise,3500.0,Activo,,Chile
CUST-11880,2025-01-05,Enterprise,3500.0,Cancelado,2025-09-25,Chile
CUST-11881,2023-05-24,Pro,1200.0,Activo,,Peru
CUST-11882,2025-07-12,Basico,500.0,Activo,,Chile
CUST-11883,2024-02-20,Pro,1200.0,Cancelado,2024-06-26,Argentina
CUST-11884,2024-01-11,Basico,500.0,Cancelado,2024-11-08,Argentina
CUST-11885,2024-02-03,Pro,1200.0,Activo,,Mexico
CUST-11886,2023-10-05,Basico,500.0,Activo,,Mexico
CUST-11887,2024-09-27,Enterprise,3500.0,Cancelado,2025-03-27,Chile
CUST-11888,2024-12-20,Basico,500.0,Activo,,Chile
CUST-11889,2025-01-12,Basico,500.0,Activo,,Chile
CUST-11890,2024-05-24,Pro,1200.0,Activo,,Mexico
CUST-11891,2023-11-28,Basico,500.0,Activo,,Colombia
CUST-11892,2023-08-08,Basico,500.0,Activo,,Peru
CUST-11893,2023-08-27,Basico,500.0,Activo,,Peru
CUST-11894,2024-06-28,Basico,500.0,Activo,,Chile
CUST-11895,08/12/2023,Pro,1200.0,Activo,,Chile
CUST-11896,2023-07-06,Pro,1200.0,Cacnelado,,Colombia
CUST-11897,2024-12-14,Pro,1200.0,Activo,,Mexico
CUST-11898,27/05/2025,Basico,500.0,Cancelado,2025-10-03,Chile
CUST-11899,2023-09-03,Pro,1200.0,Cacnelado,,Chile
CUST-11900,2024-04-02,Basico,500.0,Cancelado,2024-06-10,Colombia
CUST-11901,2023-10-05,Pro,1200.0,Activo,,Chile
CUST-11902,2024-05-09,Basico,500.0,activo ,2025-02-24,Peru
CUST-11903,2024-01-14,Basico,500.0,Activo,,Chile
CUST-11904,2025-07-17,Basico,500.0,Activo,,Mexico
CUST-11905,2024-09-22,Basico,,Activo,,Mexico
CUST-11906,2024-06-07,Pro,1200.0,Activo,,Mexico
CUST-11907,2023-07-22,Enterprise,3500.0,Activo,,Mexico
CUST-11908,2024-01-11,Pro,1200.0,Cancelado,2024-07-03,Chile
CUST-11909,2024-04-07,Basico,500.0,Activo,,Peru
CUST-11910,2023-08-29,Basico,500.0,Cancelado,2023-12-04,Chile
CUST-11911,2024-04-12,Basico,500.0,Activo,,Mexico
CUST-11912,2024-01-18,Pro,1200.0,Cancelado,2024-11-01,Peru
CUST-11913,2024-04-14,Pro,1200.0,Activo,,Colombia
CUST-11914,2024-10-26,Basico,500.0,Activo,,Colombia
CUST-11915,2024-02-26,Basico,500.0,Activo,,Colombia
CUST-11916,2024-01-19,Basico,500.0,Activo,,Peru
CUST-11917,2024-03-03,Basico,500.0,Activo,,Peru
CUST-11918,2023-10-07,Basico,500.0,Activo,,Argentina
CUST-11919,2024-01-02,Basico,500.0,Activo,,Colombia
CUST-11920,2024-08-24,Basico,500.0,Cancelado,2024-09-26,Peru
CUST-11921,2024-08-07,Basico,500.0,Activo,,Chile
CUST-11922,2024-12-31,Pro,,Activo,,Mexico
CUST-11923,2025-05-11,Pro,1200.0,Activo,,Argentina
CUST-11924,2023-10-12,Basico,500.0,Activo,,Peru
CUST-11925,2023-09-01,Basico,500.0,Activo,,Chile
CUST-11926,2025-05-10,Enterprise,3500.0,Activo,,Chile
CUST-11927,2025-07-03,Basico,500.0,Activo,,Colombia
CUST-11928,2025-03-22,Enterprise,3500.0,Activo,,Chile
CUST-11929,2024-07-12,Basico,,Activo,,Peru
CUST-11930,2023-10-25,Basico,500.0,Activo,,Mexico
CUST-11931,2024-10-06,Basico,500.0,Activo,,Chile
CUST-11932,2024-09-22,Basico,500.0,Activo,,Peru
CUST-11933,2024-12-19,Pro,1200.0,Cancelado,2025-05-03,Chile
CUST-11934,2024-08-09,Basico,500.0,Activo,,Colombia
CUST-11935,2023-11-26,Pro,1200.0,Activo,,Chile
CUST-11936,2024-07-27,Basico,500.0,Activo,,Mexico
CUST-11937,2023-11-16,Basico,,Activo,,Chile
CUST-11938,2024-02-24,Pro,1200.0,Cancelado,2024-09-26,Peru
CUST-11939,2024-05-17,Basico,500.0,Activo,,Chile
CUST-11940,2025-05-06,Pro,1200.0,Activo,,Colombia
CUST-11941,2023-11-14,Basico,500.0,Activo,,Colombia
CUST-11942,2023-07-03,Basico,500.0,Cancelado,2024-04-05,Mexico
CUST-11943,2024-06-08,Enterprise,3500.0,Activo,,Mexico
CUST-11944,15/03/2024,Basico,500.0,Cancelado,2024-10-19,Argentina
CUST-11945,2023-09-07,Enterprise,3500.0,Cancelado,2024-02-27,Argentina
CUST-11946,2024-11-30,Enterprise,3500.0,Cancelado,2025-11-08,Colombia
CUST-11947,2023-06-16,Basico,500.0,cancelado,,Chile
CUST-11948,2024-09-28,Basico,500.0,Activo,,Chile
CUST-11949,2025-05-18,Basico,500.0,Cancelado,2025-11-10,Peru
CUST-11950,2023-07-17,Pro,1200.0,Activo,,Argentina
CUST-11951,2025-01-26,Basico,500.0,Cancelado,2025-12-15,Argentina
CUST-11952,2024-10-31,Enterprise,,Activo,,Chile
CUST-11953,2023-07-16,Basico,500.0,cancelado,,Argentina
CUST-11954,2024-11-22,Basico,500.0,Activo,,Peru
CUST-11955,2024-04-01,Basico,500.0,Cancelado,2024-12-06,Mexico
CUST-11956,2024-02-05,Basico,500.0,Activo,,Argentina
CUST-11957,2024-04-25,Basico,500.0,Activo,,Chile
CUST-11958,2025-03-05,Pro,1200.0,Activo,,Mexico
CUST-11959,2023-09-15,Basico,500.0,Activo,,Mexico
CUST-11960,2024-08-05,Basico,500.0,Activo,,Argentina
CUST-11961,2023-10-17,Pro,1200.0,Actvo,,Argentina
CUST-11962,2024-05-22,Basico,500.0,Activo,,Mexico
CUST-11963,2025-04-18,Basico,500.0,Activo,,Argentina
CUST-11964,2023-11-13,Pro,1200.0,Activo,,Mexico
CUST-11965,2023-05-28,Basico,500.0,Activo,,Colombia
CUST-11966,2023-09-09,Basico,500.0,Activo,,Argentina
CUST-11967,31/03/2025,Pro,1200.0,Cancelado,2025-10-04,Colombia
CUST-11968,2024-08-03,Basico,500.0,Activo,,Mexico
CUST-11969,2023-05-26,Enterprise,3500.0,Activo,,Argentina
CUST-11970,2025-07-21,Basico,500.0,Activo,,Chile
CUST-11971,2025-03-13,Pro,1200.0,Activo,,Argentina
CUST-11972,2025-01-29,Pro,1200.0,Cancelado,2025-08-01,Mexico
CUST-11973,2024-08-01,Basico,500.0,Activo,,Peru
CUST-11974,2024-10-26,Pro,1200.0,Activo,,Mexico
CUST-11975,2023-10-03,Basico,500.0,Activo,,Colombia
CUST-11976,2025-02-18,Basico,500.0,Activo,,Colombia
CUST-11977,2025-06-29,Basico,500.0,Cancelado,2026-02-16,Chile
CUST-11978,2024-03-16,Basico,500.0,Cancelado,2025-01-27,Colombia
CUST-11979,2024-11-20,Basico,500.0,Activo,,Argentina
CUST-11980,2025-06-01,Pro,1200.0,Activo,,Argentina
CUST-11981,2023-12-15,Basico,500.0,Actvo,2024-04-06,Chile
CUST-11982,02/10/2023,Pro,1200.0,Activo,,Argentina
CUST-11983,2025-02-27,Basico,500.0,Actvo,,Colombia
CUST-11984,2023-09-03,Pro,1200.0,Activo,,Peru
CUST-11985,2024-09-25,Basico,500.0,Activo,,Colombia
CUST-11986,2024-12-10,Basico,500.0,Cancelado,2025-07-16,Peru
CUST-11987,2023-09-02,Pro,,Activo,,Peru
CUST-11988,2025-06-18,Basico,500.0,Activo,,Peru
CUST-11989,2023-12-19,Basico,500.0,Activo,,Colombia
CUST-11990,2024-09-23,Basico,500.0,Cancelado,2024-12-09,Chile
CUST-11991,16/06/2025,Basico,500.0,Activo,,Mexico
CUST-11992,2024-09-11,Basico,500.0,Activo,,Mexico
CUST-11993,2024-02-14,Basico,500.0,Activo,,Mexico
CUST-11994,2024-03-31,Pro,1200.0,Activo,,Peru
CUST-11995,16/05/2024,Basico,500.0,Activo,,Peru
CUST-11996,2024-05-15,Pro,1200.0,Activo,,Colombia
CUST-11997,2023-08-06,Pro,1200.0,Activo,,Chile
CUST-11998,2024-08-16,Basico,500.0,Activo,,Colombia
CUST-11999,06/01/2025,Basico,500.0,Activo,,Chile
CUST-12000,2024-12-19,Basico,500.0,Activo,,Chile
CUST-12001,2024-12-10,Pro,1200.0,Activo,,Peru
CUST-12002,16/07/2024,Pro,1200.0,Activo,,Mexico
CUST-12003,2025-02-26,Pro,1200.0,Activo,,Argentina
CUST-12004,2024-06-13,Enterprise,3500.0,Activo,,Argentina
CUST-12005,2024-12-28,Basico,500.0,Activo,,Peru
CUST-12006,2025-06-01,Pro,1200.0,Activo,,Argentina
CUST-12007,2025-07-03,Pro,1200.0,Actvo,,Colombia
CUST-12008,2025-02-27,Pro,1200.0,Activo,,Argentina
CUST-12009,2023-06-19,Basico,500.0,Activo,,Colombia
CUST-12010,15/06/2024,Enterprise,3500.0,Cancelado,2024-09-15,Argentina
CUST-12011,2023-10-02,Pro,1200.0,Activo,,Argentina
CUST-12012,2025-02-19,Pro,1200.0,Cancelado,2025-11-06,Argentina
CUST-12013,2024-11-28,Pro,1200.0,Cancelado,2025-08-01,Mexico
CUST-12014,2023-12-21,Basico,,Activo,,Mexico
CUST-12015,2024-10-27,Basico,500.0,Activo,,Argentina
CUST-12016,2025-07-02,Basico,500.0,Activo,,Chile
CUST-12017,2024-03-19,Basico,500.0,Activo,,Argentina
CUST-12018,2024-03-15,Pro,1200.0,Cancelado,2024-08-20,Argentina
CUST-12019,2024-09-05,Basico,500.0,Cancelado,2025-01-06,Argentina
CUST-12020,2025-07-07,Basico,500.0,Activo,,Chile
CUST-12021,2023-09-25,Basico,500.0,Activo,,Mexico
CUST-12022,2023-07-31,Pro,1200.0,Activo,,Mexico
CUST-12023,2025-03-08,Enterprise,3500.0,Cancelado,2025-04-13,Argentina
CUST-12024,2024-03-18,Basico,500.0,Cancelado,2024-09-10,Colombia
CUST-12025,2023-10-21,Pro,1200.0,Activo,,Peru
CUST-12026,2024-05-22,Basico,500.0,Activo,,Chile
CUST-12027,2024-12-22,Pro,1200.0,Activo,,Chile
CUST-12028,2024-12-11,Basico,500.0,Cancelado,2025-03-25,Chile
CUST-12029,2025-05-23,Basico,500.0,Activo,,Peru
CUST-12030,2024-06-08,Basico,500.0,Cancelado,2024-08-10,Peru
CUST-12031,13/03/2025,Pro,,Activo,,Peru
CUST-12032,04/09/2023,Basico,500.0,Activo,,Argentina
CUST-12033,2024-11-07,Basico,500.0,Activo,,Mexico
CUST-12034,2023-08-03,Basico,500.0,Activo,,Mexico
CUST-12035,2023-07-13,Basico,500.0,Activo,,Mexico
CUST-12036,2025-04-04,Pro,1200.0,Activo,,Peru
CUST-12037,2025-05-04,Basico,500.0,Activo,,Argentina
CUST-12038,2024-11-17,Basico,,Activo,,Argentina
CUST-12039,2023-08-11,Pro,1200.0,Cancelado,2023-11-01,Chile
CUST-12040,2024-09-07,Basico,500.0,Cancelado,2025-04-08,Mexico
CUST-12041,02/07/2024,Basico,500.0,Activo,,Mexico
CUST-12042,2024-05-25,Basico,500.0,Cancelado,2025-05-07,Colombia
CUST-12043,2025-02-18,Basico,500.0,Cancelado,2025-08-16,Colombia
CUST-12044,01/09/2023,Pro,1200.0,Activo,,Argentina
CUST-12045,2024-05-17,Basico,500.0,Activo,,Mexico
CUST-12046,2024-09-27,Basico,500.0,Activo,,Colombia
CUST-12047,2024-05-20,Pro,1200.0,Activo,,Chile
CUST-12048,18/05/2025,Basico,500.0,Activo,,Peru
CUST-12049,2024-10-04,Basico,500.0,Activo,,Colombia
CUST-12050,2025-07-14,Pro,1200.0,Activo,,Chile
CUST-12051,12/05/2025,Basico,500.0,Cancelado,2025-11-21,Argentina
CUST-12052,2023-12-11,Basico,500.0,Activo,,Colombia
CUST-12053,2025-04-29,Basico,500.0,Cancelado,2025-11-23,Colombia
